Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,MSFT,NVDA,^FTSE,^GSPC,AAPL,AMZN,MSFT,NVDA,^FTSE,^GSPC,AAPL,AMZN,MSFT,NVDA,^FTSE,^GSPC,AAPL,AMZN,MSFT,NVDA,^FTSE,^GSPC,AAPL,AMZN,MSFT,NVDA,^FTSE,^GSPC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14,6.269376754760742,6.367499828338623,23.034942626953125,0.40360257029533386,5498.2001953125,1148.4599609375,6.300210551935307,6.519000053405762,23.139106772282314,0.40795221421329225,5521.89990234375,1150.4100341796875,6.257103347926473,6.320000171661377,22.51412757675003,0.396734694241391,5473.5,1143.800048828125,6.289733311908163,6.456999778747559,22.551328144939284,0.4049761564223278,5473.5,1145.6800537109375,432894000.0,195498000.0,63228100.0,608524000.0,928036100.0,3915200000.0
2010-01-15,6.164603233337402,6.35699987411499,22.96054458618164,0.3916982412338257,5455.39990234375,1136.030029296875,6.334337412630288,6.482500076293945,23.243272632226024,0.40406043486074117,5527.0,1147.77001953125,6.162807066391127,6.353000164031982,22.84894002834561,0.3864328639829458,5450.39990234375,1131.3900146484375,6.314280215063555,6.459000110626221,23.124229095037766,0.40062649673501705,5498.2001953125,1147.719970703125,594067600.0,307530000.0,79913200.0,818192000.0,1743437800.0,4758730000.0
2010-01-18,,,,,5494.39990234375,,,,,,5504.0,,,,,,5454.2998046875,,,,,,5455.39990234375,,,,,,776795200.0,
2010-01-19,6.437312602996826,6.380499839782715,23.13910675048828,0.3990240693092346,5513.10009765625,1150.22998046875,6.4418030187929185,6.400000095367432,23.24326947660865,0.4015422746788258,5531.89990234375,1150.449951171875,6.203816976814705,6.2164998054504395,22.826617153016464,0.3875775795464302,5431.2998046875,1135.77001953125,6.236446132556707,6.315499782562256,22.878698516076646,0.3887222257936587,5494.39990234375,1136.030029296875,730007600.0,177852000.0,46575700.0,545328000.0,1107801600.0,4724830000.0
2010-01-20,6.338226795196533,6.289000034332275,22.759658813476562,0.3974214494228363,5420.7998046875,1138.0400390625,6.45257951827247,6.460000038146973,23.02006709157733,0.3990239756251254,5513.10009765625,1147.949951171875,6.271470480425866,6.254000186920166,22.55133190717376,0.38872213452824833,5404.0,1129.25,6.433420810849993,6.356500148773193,22.92334332757173,0.39398751148738154,5513.10009765625,1147.949951171875,612152800.0,181494000.0,54849500.0,719728000.0,1199200900.0,4810560000.0
2010-01-21,6.228663444519043,6.330999851226807,22.328121185302734,0.3903246819972992,5335.10009765625,1116.47998046875,6.38552546655906,6.40749979019165,22.856376616114176,0.4042893746118838,5468.39990234375,1141.5799560546875,6.202919188774265,6.25,22.320680788080093,0.3866618037503711,5331.60009765625,1114.8399658203125,6.3487052495772565,6.36299991607666,22.77453508488647,0.39719255824240357,5420.7998046875,1138.6800537109375,608154400.0,199412000.0,73086700.0,608632000.0,1345500500.0,6874290000.0
2010-01-22,5.9197306632995605,6.071499824523926,21.546907424926758,0.3768177628517151,5303.0,1091.760009765625,6.211600961075492,6.383500099182129,22.469497280497688,0.39284280404316285,5345.60009765625,1115.489990234375,5.9020691565602705,6.038000106811523,21.457625451233692,0.3745284712529368,5253.0,1090.1800537109375,6.19004775977148,6.28000020980835,22.32069209886073,0.3857459891707469,5335.10009765625,1115.489990234375,881767600.0,231378000.0,102004600.0,1067916000.0,1645842400.0,6208650000.0
2010-01-25,6.078987121582031,6.015500068664551,21.814748764038086,0.38322779536247253,5260.2998046875,1096.780029296875,6.127781384990366,6.113999843597412,22.06771663530818,0.390553523222632,5330.60009765625,1102.969970703125,5.992773118182527,5.906000137329102,21.651064255203103,0.380251710743827,5252.89990234375,1092.4000244140625,6.062223298689935,6.105000019073486,21.755226995451647,0.38299885528007316,5303.0,1092.4000244140625,1065699600.0,240478000.0,63373000.0,643676000.0,1024448800.0,4481390000.0
2010-01-26,6.164900779724121,5.973999977111816,21.94867706298828,0.37109461426734924,5276.89990234375,1092.1700439453125,6.397499134941822,6.14900016784668,22.20908537976122,0.38391466091468984,5276.89990234375,1103.68994140625,6.064317858428197,5.953000068664551,21.6436277664892,0.37086567414165894,5215.7001953125,1089.8599853515625,6.1652001407937105,6.0279998779296875,21.725470745246422,0.381396428694154,5260.2998046875,1095.800048828125,1867110000.0,191180000.0,66639900.0,714636000.0,1015919800.0,4731910000.0
2010-01-27,6.222977161407471,6.137499809265137,22.075164794921875,0.3811674118041992,5217.5,1097.5,6.303802272024323,6.166500091552734,22.186767972869852,0.3825409977006824,5276.89990234375,1099.510009765625,5.973015802567764,5.940000057220459,21.591550077739694,0.3667448690531619,5192.60009765625,1083.1099853515625,6.192143363323921,6.051499843597412,21.83707763686981,0.3708655994521024,5276.89990234375,1091.93994140625,1722568400.0,295306000.0,63949500.0,812504000.0,1271716800.0,5319120000.0
2010-01-28,5.965829849243164,6.301499843597412,21.69571876525879,0.3683473467826843,5145.7001953125,1084.530029296875,6.151729069926764,6.360000133514404,22.223976032824467,0.3855170603498678,5280.39990234375,1100.219970703125,5.9481683461379635,6.139999866485596,21.494832138757257,0.3630819708664022,5145.7001953125,1078.4599609375,6.134666288939096,6.221499919891357,22.201654823509255,0.38414347453153075,5217.5,1096.9300537109375,1173502400.0,545862000.0,117513700.0,687764000.0,1294378400.0,5452400000.0
2010-01-29,5.749398708343506,6.270500183105469,20.96656036376953,0.35232239961624146,5188.5,1073.8699951171875,6.052944117569523,6.59250020980835,22.26115971930586,0.37658890690029023,5230.2001953125,1096.449951171875,5.695215539646516,6.206999778747559,20.579668210866064,0.34682808217751543,5145.7001953125,1071.5899658203125,6.019416468385246,6.488500118255615,22.24627892439941,0.37246817564387436,5145.7001953125,1087.6099853515625,1245952400.0,589426000.0,193888500.0,774700000.0,1281845800.0,5412850000.0
2010-02-01,5.829327583312988,5.94350004196167,21.137683868408203,0.37933605909347534,5247.39990234375,1089.18994140625,5.867345659149988,6.243000030517578,21.18976522807122,0.38002285219751963,5250.10009765625,1089.3800048828125,5.726649082239608,5.690999984741211,20.773112931656453,0.35071987988874165,5163.60009765625,1073.8900146484375,5.758679933635756,6.158999919891357,21.122803074472877,0.3536959651459234,5188.5,1073.8900146484375,749876400.0,755488000.0,85931100.0,949832000.0,934766100.0,4077610000.0
2010-02-02,5.863152027130127,5.906000137329102,21.174888610839844,0.38322779536247253,5283.2998046875,1103.3199462890625,5.8769226372964685,5.948999881744385,21.204650204580908,0.3880353187687852,5289.10009765625,1104.72998046875,5.788912475073255,5.71999979019165,20.936801537354924,0.376817773250892,5208.2001953125,1087.9599609375,5.864649232264019,5.939499855041504,21.107927863144244,0.37796241908187034,5247.39990234375,1090.050048828125,698342400.0,461594000.0,54413700.0,849812000.0,1105691000.0,4749540000.0
2010-02-03,5.964034557342529,5.954999923706055,21.301376342773438,0.3864327669143677,5253.2001953125,1097.280029296875,5.993072184619333,5.980500221252441,21.420421319845364,0.3880352928029097,5305.39990234375,1102.719970703125,5.820045064412281,5.828000068664551,20.921925888717936,0.37796239379003566,5237.7001953125,1093.969970703125,5.842496747430603,5.855999946594238,21.026088647155827,0.3797938324551498,5283.2998046875,1100.6700439453125,615328000.0,248118000.0,61397900.0,562296000.0,1140388100.0,4285450000.0
2010-02-04,5.749099254608154,5.796999931335449,20.713598251342773,0.3639976382255554,5139.2998046875,1063.1099853515625,5.938290687604771,6.016499996185303,21.204653266081024,0.3829987597379131,5262.2001953125,1097.25,5.734729920747182,5.7870001792907715,20.69127705281427,0.35987690880388107,5123.89990234375,1062.780029296875,5.889196262941924,5.932000160217285,21.115369891078117,0.3829987597379131,5253.2001953125,1097.25,757652000.0,255680000.0,77850000.0,783480000.0,1725801600.0,5859690000.0
2010-02-05,5.851178169250488,5.869500160217285,20.847518920898438,0.37132352590560913,5060.89990234375,1066.18994140625,5.8673436697596895,5.882500171661377,21.040965016633606,0.37223925911490424,5139.2998046875,1067.1300048828125,5.713175890129751,5.704999923706055,20.51270809768164,0.35712989313090693,5033.7998046875,1044.5,5.766461370223868,5.794000148773193,20.832638124508613,0.36353994372442966,5139.2998046875,1064.1199951171875,850306800.0,220496000.0,80960100.0,604856000.0,1930760100.0,6438900000.0
2010-02-08,5.811064720153809,5.8414998054504395,20.624313354492188,0.3706367015838623,5092.2998046875,1056.739990234375,5.9236220983936345,6.050000190734863,20.89216204062553,0.37956495634681253,5118.10009765625,1071.199951171875,5.807472386866804,5.828000068664551,20.512710208306963,0.3633109729794884,5033.0,1056.510009765625,5.858063614630011,5.968999862670898,20.840080667013154,0.37017884866305995,5060.89990234375,1065.510009765625,478270800.0,197804000.0,52820600.0,445160000.0,1326821100.0,4089820000.0
2010-02-09,5.873031139373779,5.901500225067139,20.840078353881836,0.36766064167022705,5111.7998046875,1070.52001953125,5.9122462445061315,5.954500198364258,21.085605815881568,0.378420336138746,5132.89990234375,1079.280029296875,5.829923940252894,5.849999904632568,20.64663225971374,0.3639977907641583,5084.7998046875,1060.06005859375,5.879916045005989,5.909999847412109,20.81031676134328,0.3765888970404546,5092.2998046875,1060.06005859375,632886800.0,184460000.0,59195800.0,930144000.0,1284674100.0,5114260000.0
2010-02-10,5.841000556945801,5.868000030517578,20.8251953125,0.3747572898864746,5132.0,1068.1300048828125,5.885305605123277,5.930500030517578,21.01120098848065,0.378191226421918,5181.2001953125,1073.6700439453125,5.8152562987685394,5.800000190734863,20.71359219073375,0.36743156406896244,5105.2998046875,1059.3399658203125,5.864050564915447,5.900000095367432,20.854956901830036,0.3699497951111549,5111.7998046875,1069.6800537109375,370361600.0,124664000.0,48591300.0,535828000.0,1191910000.0,4251450000.0
2010-02-11,5.947270393371582,6.004499912261963,20.921918869018555,0.391927033662796,5161.5,1078.469970703125,5.97960099091897,6.020999908447266,21.13024431599721,0.3960477633188928,5201.7998046875,1080.0400390625,5.809268130428122,5.824999809265137,20.609429279439897,0.37796234629783027,5114.5,1060.5899658203125,5.833815339753855,5.860499858856201,20.780554159203987,0.38070949030506007,5132.0,1067.0999755859375,550345600.0,166870000.0,65993700.0,695980000.0,1565807200.0,4400870000.0
2010-02-12,5.998459815979004,5.982999801635742,20.780559539794922,0.3971926271915436,5142.5,1075.510009765625,6.036178510090743,5.997000217437744,20.877281891062964,0.4052051508684022,5207.7001953125,1077.81005859375,5.852374816481093,5.875,20.520151244534905,0.3848304314300789,5117.39990234375,1062.969970703125,5.930506054557419,5.94950008392334,20.691276168607388,0.38918010351468496,5161.5,1075.949951171875,655468800.0,161470000.0,81117200.0,780212000.0,1285903300.0,4160680000.0
2010-02-15,,,,,5167.5,,,,,,5194.2998046875,,,,,,5142.5,,,,,,5142.5,,,,,,591532800.0,
2010-02-16,6.088865280151367,5.876500129699707,21.19167709350586,0.40451809763908386,5244.10009765625,1094.8699951171875,6.097546351793125,6.025000095367432,21.206627472234146,0.4061206231767545,5248.10009765625,1095.6700439453125,6.032586596136439,5.859000205993652,20.94500154747549,0.39765022461650046,5167.5,1079.1300048828125,6.045159361819439,6.002999782562256,21.027225778987884,0.4024577466485094,5167.5,1079.1300048828125,543737600.0,178654000.0,51935600.0,457024000.0,1098282000.0,4080770000.0
2010-02-17,6.063421726226807,5.815499782562256,21.371082305908203,0.40841004252433777,5276.60009765625,1099.510009765625,6.1161076892301836,5.856500148773193,21.415932026723933,0.40978360118618495,5304.5,1101.030029296875,6.012830092203385,5.777500152587891,21.199157187992146,0.3967346438008314,5244.10009765625,1094.719970703125,6.112515355476016,5.853499889373779,21.326232585092477,0.4095546883877988,5244.10009765625,1096.1400146484375,436396800.0,178896000.0,45882900.0,876560000.0,1205018000.0,4259230000.0
2010-02-18,6.074796199798584,5.9039998054504395,21.655134201049805,0.3816252052783966,5325.10009765625,1106.75,6.103534468019051,5.92549991607666,21.699985351262477,0.38803522585512035,5326.39990234375,1108.239990234375,6.0146258129229535,5.741000175476074,21.31128393723487,0.3710944552387431,5261.7001953125,1097.47998046875,6.035879653362987,5.791999816894531,21.37108404510473,0.3859748474784041,5276.60009765625,1099.030029296875,422825200.0,196002000.0,42856500.0,1515508000.0,966085200.0,3878620000.0
2010-02-19,6.037078380584717,5.875999927520752,21.505634307861328,0.37956488132476807,5358.2001953125,1109.1700439453125,6.082879839890039,5.954500198364258,21.617759330145095,0.38414346420884626,5366.10009765625,1112.4200439453125,6.0203145548711765,5.849999904632568,21.44583420092685,0.3777334427130355,5281.39990234375,1100.800048828125,6.042766642453326,5.895500183105469,21.520584691031697,0.38002273415507454,5325.10009765625,1105.489990234375,415469600.0,142312000.0,44451800.0,510548000.0,1469031000.0,3944280000.0
2010-02-22,5.999659538269043,5.9004998207092285,21.475738525390625,0.38025161623954773,5352.10009765625,1108.010009765625,6.061925467353812,5.948500156402588,21.632714733614943,0.3868905767835407,5387.0,1112.2900390625,5.962839310582843,5.809000015258789,21.415938404578345,0.3777333851210499,5348.2001953125,1105.3800048828125,6.057136087948188,5.868500232696533,21.55796422616276,0.3811673217605455,5358.2001953125,1110.0,390563600.0,136146000.0,36707100.0,458084000.0,961342400.0,3814440000.0
2010-02-23,5.899075984954834,5.861999988555908,21.17673110961914,0.37109461426734924,5315.10009765625,1094.5999755859375,6.026900403768394,5.962500095367432,21.55048210091192,0.382998927702443,5395.5,1108.5799560546875,5.858663426999395,5.825500011444092,20.997330804888232,0.36720279587370036,5302.0,1092.1800537109375,5.987086168457738,5.9004998207092285,21.438357088673463,0.381396428694154,5352.10009765625,1107.489990234375,575094800.0,141364000.0,52266200.0,489764000.0,1063966500.0,4521050000.0
2010-02-24,6.006842613220215,5.986000061035156,21.400981903076172,0.37887808680534363,5342.89990234375,1105.239990234375,6.030191979157538,5.989999771118164,21.520583536274522,0.382540964013063,5357.89990234375,1106.4200439453125,5.922423983873217,5.857500076293945,21.214106400714968,0.3731548582248488,5298.2001953125,1095.5,5.934099066522911,5.8979997634887695,21.31875765154516,0.37429950394094774,5315.10009765625,1095.8900146484375,460566400.0,147798000.0,43165900.0,445868000.0,953221200.0,4168360000.0
2010-02-25,6.046956539154053,5.909999847412109,21.378559112548828,0.3754441440105438,5278.2001953125,1102.93994140625,6.072700796983845,5.916999816894531,21.415933645095123,0.37635987694395473,5370.39990234375,1103.5,5.893986598782746,5.792500019073486,20.945007976575504,0.36079266269052446,5259.7001953125,1086.02001953125,5.9086548944784765,5.9085001945495605,21.131883490801023,0.370178768337576,5342.89990234375,1101.239990234375,665126000.0,190668000.0,48735300.0,576972000.0,1951587200.0,4521130000.0
2010-02-26,6.125386714935303,5.920000076293945,21.43088150024414,0.37086570262908936,5354.5,1104.489990234375,6.141851176224056,5.971499919891357,21.565432082733313,0.37636002045306405,5367.7998046875,1107.239990234375,6.046956102902583,5.849999904632568,21.31128129930862,0.36857641035839567,5278.2001953125,1097.56005859375,6.058331425346124,5.894000053405762,21.415931118690484,0.37361284789581845,5278.2001953125,1103.0999755859375,507460800.0,114432000.0,40370600.0,393396000.0,1700847600.0,3945190000.0
2010-03-01,6.2562055587768555,6.2270002365112305,21.692508697509766,0.38574594259262085,5405.89990234375,1115.7099609375,6.271472177017979,6.232999801635742,21.714932845357705,0.3875773811086023,5420.7998046875,1116.1099853515625,6.1502337173476915,5.876500129699707,21.326232883275072,0.36811840486862335,5354.5,1105.3599853515625,6.159214151550896,5.934999942779541,21.505633194793273,0.37109448904578,5354.5,1105.3599853515625,550093600.0,265930000.0,43805400.0,555868000.0,1423330600.0,3847640000.0
2010-03-02,6.252013683319092,6.276500225067139,21.27390480041504,0.38551709055900574,5484.10009765625,1118.31005859375,6.311285580460449,6.367499828338623,21.901806552113918,0.3939874643278034,5485.0,1123.4599609375,6.218785001984629,6.239999771118164,21.10945488477841,0.3827699459975727,5403.7001953125,1116.510009765625,6.284343482020809,6.250500202178955,21.737356636477287,0.3891799681679229,5405.89990234375,1117.010009765625,566546400.0,241950000.0,93123900.0,538648000.0,1218498700.0,4134680000.0
2010-03-03,6.266383171081543,6.29449987411499,21.27390480041504,0.3807096481323242,5533.2001953125,1118.7900390625,6.282548673448106,6.3470001220703125,21.386031233448055,0.38986681681296215,5541.7998046875,1125.6400146484375,6.224773569269848,6.221499919891357,21.191680555470132,0.3775046500103071,5465.2998046875,1116.5799560546875,6.2547088854012545,6.269999980926514,21.311280753341652,0.38780646477602476,5484.10009765625,1119.3599853515625,372052800.0,128808000.0,48442100.0,399300000.0,1108893100.0,3951320000.0
2010-03-04,6.307694911956787,6.426499843597412,21.400981903076172,0.38139626383781433,5527.2001953125,1122.969970703125,6.313981496908961,6.442500114440918,21.41593228544433,0.3852880532587452,5544.2001953125,1123.72998046875,6.245428983854919,6.278500080108643,21.131882149183955,0.3765887416004568,5501.10009765625,1116.6600341796875,6.264887860768999,6.298999786376953,21.273906504440678,0.3823119693637383,5533.2001953125,1119.1199951171875,366041200.0,150194000.0,42890600.0,557396000.0,1075263000.0,3945010000.0
2010-03-05,6.554360866546631,6.445499897003174,21.371082305908203,0.3930718004703522,5599.7998046875,1138.699951171875,6.576812547524191,6.472499847412109,21.438357600005254,0.39581894532461737,5605.39990234375,1139.3800048828125,6.425039679720335,6.353499889373779,21.244006908807876,0.3786492558723192,5527.2001953125,1125.1199951171875,6.43431987305921,6.456500053405762,21.423407217817708,0.3786492558723192,5527.2001953125,1125.1199951171875,899620400.0,135386000.0,56001800.0,632832000.0,1001732100.0,4133000000.0
2010-03-08,6.558252334594727,6.505499839782715,21.400981903076172,0.3873485326766968,5606.7001953125,1138.5,6.588486603130332,6.542500019073486,21.625233361357775,0.3944453478707361,5621.2001953125,1141.050048828125,6.533405765869554,6.385499954223633,21.303807269176996,0.3857460066525197,5579.2001953125,1136.77001953125,6.58609211429025,6.414999961853027,21.31875765154516,0.3933007020194723,5599.7998046875,1138.4000244140625,429889600.0,112118000.0,39414500.0,439312000.0,837350700.0,3774680000.0
2010-03-09,6.676198482513428,6.440999984741211,21.528059005737305,0.40177100896835327,5602.2998046875,1140.449951171875,6.735470380776662,6.540500164031982,21.759785673545014,0.4056627987565894,5618.39990234375,1145.3699951171875,6.522629837448182,6.398499965667725,21.341183488584214,0.39101131792548743,5563.10009765625,1134.9000244140625,6.535202603794772,6.479499816894531,21.348658680359982,0.39124025797382705,5606.7001953125,1137.56005859375,920259200.0,121416000.0,50271600.0,830832000.0,993738400.0,5185570000.0
2010-03-10,6.730680465698242,6.5254998207092285,21.655134201049805,0.40268674492836,5640.60009765625,1145.6099853515625,6.749839575444052,6.558499813079834,21.759785459132335,0.40703641514107924,5645.2998046875,1148.260009765625,6.681586845698715,6.423999786376953,21.528058793607972,0.40039745343445743,5585.39990234375,1140.0899658203125,6.700446194673718,6.45550012588501,21.572909943820644,0.4006263935000506,5602.2998046875,1140.219970703125,596218000.0,112514000.0,44891400.0,418520000.0,997893900.0,5469120000.0
2010-03-11,6.7504377365112305,6.678999900817871,21.81210708618164,0.39352962374687195,5617.2998046875,1150.239990234375,6.7504377365112305,6.681000232696533,21.819582276756545,0.4008553791936315,5642.89990234375,1150.239990234375,6.685179015041465,6.51800012588501,21.565431500197104,0.3919271249768347,5594.7001953125,1138.989990234375,6.702841319961756,6.522500038146973,21.5953308367499,0.3994817932247365,5640.60009765625,1143.9599609375,405700400.0,144816000.0,35349700.0,540660000.0,889812900.0,4669060000.0
2010-03-12,6.783367156982422,6.591000080108643,21.87938690185547,0.3949032127857208,5625.7001953125,1149.989990234375,6.8171937607793245,6.710000038146973,21.961611163695718,0.3990239434339298,5646.7001953125,1153.4100341796875,6.757921864261695,6.559000015258789,21.707461760306536,0.39284283381636104,5612.39990234375,1146.969970703125,6.806416761644465,6.710000038146973,21.916761436714935,0.397879297547789,5617.2998046875,1151.7099609375,416323600.0,123016000.0,31700200.0,520352000.0,1292880400.0,4928160000.0
2010-03-15,6.700744152069092,6.55649995803833,21.894330978393555,0.3928428590297699,5593.89990234375,1150.510009765625,6.750436084157515,6.599999904632568,21.954131072388705,0.39833717601018787,5627.0,1150.97998046875,6.593275541756712,6.43149995803833,21.685029936537173,0.389180008333337,5588.2001953125,1141.449951171875,6.746844551194598,6.585000038146973,21.81210531449521,0.3944453852056287,5625.7001953125,1148.530029296875,493502800.0,126584000.0,37512000.0,358904000.0,818311200.0,4164110000.0
2010-03-16,6.719005584716797,6.5894999504089355,21.954139709472656,0.4065786302089691,5620.39990234375,1159.4599609375,6.734871322326096,6.614500045776367,22.04383917288113,0.40886792208523937,5637.7001953125,1160.280029296875,6.660931133736689,6.525000095367432,21.827064281521263,0.392384998743684,5593.89990234375,1150.3499755859375,6.710923235212181,6.561999797821045,21.99151424826831,0.3926139388475158,5593.89990234375,1150.8299560546875,446908000.0,82650000.0,36723500.0,664988000.0,878179400.0,4369770000.0
2010-03-17,6.709127902984619,6.566999912261963,22.148481369018555,0.41436219215393066,5644.60009765625,1166.2099609375,6.778877045113814,6.634500026702881,22.327883085340357,0.41985650877248165,5657.7998046875,1169.8399658203125,6.683683007301967,6.560999870300293,21.976556268769166,0.40886790282589025,5620.39990234375,1159.93994140625,6.732477270840053,6.620500087738037,22.051306746278787,0.40886790282589025,5620.39990234375,1159.93994140625,450956800.0,87176000.0,50385700.0,651168000.0,930653500.0,4963200000.0
2010-03-18,6.7249932289123535,6.638000011444092,22.133533477783203,0.3997107148170471,5642.60009765625,1165.8299560546875,6.73547046772292,6.642499923706055,22.215757723823135,0.4150489634041108,5661.0,1167.77001953125,6.663924763604394,6.521999835968018,22.05130780599643,0.39604783726319204,5619.2001953125,1161.1600341796875,6.708527968744501,6.551000118255615,22.14848243340611,0.4150489634041108,5644.60009765625,1166.1300048828125,342109600.0,100426000.0,43845200.0,740964000.0,919829700.0,4234510000.0
2010-03-19,6.653147220611572,6.517499923706055,22.11858558654785,0.3949032127857208,5650.10009765625,1159.9000244140625,6.742654178347074,6.685500144958496,22.350310820879457,0.4068075245434829,5691.2001953125,1169.199951171875,6.622612792445322,6.482999801635742,21.939185267154315,0.38986674905429286,5633.5,1155.3299560546875,6.729183330448397,6.685500144958496,22.245660991003312,0.40566287865734213,5642.60009765625,1166.6800537109375,559445600.0,178100000.0,81332100.0,584612000.0,2488301900.0,5212410000.0
2010-03-22,6.727988243103027,6.523499965667725,22.126056671142578,0.4013131856918335,5644.5,1165.81005859375,6.765407988696297,6.547999858856201,22.200807146785145,0.4029156842766108,5650.10009765625,1167.8199462890625,6.590285305942255,6.432000160217285,21.96908052971851,0.38986670095219245,5583.5,1152.8800048828125,6.5998648631325,6.510000228881836,22.051306195500008,0.38986670095219245,5650.10009765625,1157.25,456419600.0,107668000.0,37718200.0,435336000.0,886165700.0,4261680000.0
2010-03-23,6.836054801940918,6.4629998207092285,22.335357666015625,0.40955469012260437,5673.60009765625,1174.1700439453125,6.8486279707109095,6.546999931335449,22.350308047213165,0.4116150417693575,5695.89990234375,1174.719970703125,6.708529345360598,6.403500080108643,21.98403226235437,0.4015421417539274,5644.5,1163.8299560546875,6.754630164821655,6.54449987411499,22.118582841638585,0.4042893136702784,5644.5,1166.469970703125,602431200.0,84262000.0,42026600.0,493612000.0,969327600.0,4411640000.0
